Number of Tool Switches: 20 

Time elapsed: 0.000142 
Tool Sequence:
      3J  1J  8J  2J  4J  5J  7J  6J
  1T   1   1   1   1   1   1   1   1
  2T   1   1   1   1   1   1   1   1
  3T   0   0   0   0   0   0   0   1
  4T   0   0   0   0   0   0   1   1
  5T   1   1   1   1   1   1   1   1
  6T   1   1   1   1   1   1   1   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   1   1   1   1
 10T   1   1   1   1   1   1   1   1
 11T   1   1   1   1   1   1   1   0
 12T   1   1   1   1   1   1   1   1
 13T   1   1   1   1   1   1   0   0
 14T   0   0   0   0   0   0   1   1
 15T   0   0   0   0   0   0   1   1
 16T   0   0   0   0   0   1   1   1
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   1   1   1   0   0
 19T   1   1   1   1   1   1   0   0
 20T   1   1   1   1   1   0   0   0
