Number of Tool Switches: 16 

Time elapsed: 0.000096 
Tool Sequence:
      2J  6J  4J  3J  5J  1J  7J  8J
  1T   0   0   0   1   1   1   1   1
  2T   0   0   0   1   1   1   1   1
  3T   1   1   1   1   1   1   1   1
  4T   1   1   1   1   0   0   0   0
  5T   1   1   0   0   0   1   0   0
  6T   1   1   0   0   0   0   0   0
  7T   0   0   0   0   1   0   0   0
  8T   0   0   0   0   1   0   0   0
  9T   0   0   0   0   0   0   0   1
 10T   0   0   0   0   0   0   1   0
 11T   0   0   0   0   0   1   1   0
 12T   0   0   1   1   0   0   0   0
 13T   0   0   1   0   0   0   0   0
 14T   1   1   1   0   0   0   0   0
 15T   0   0   0   0   0   0   0   1
