Number of Tool Switches: 26 

Time elapsed: 0.000172 
Tool Sequence:
      1J  2J  6J  4J  5J  7J  3J  8J
  1T   1   1   1   1   1   0   0   0
  2T   1   1   1   1   1   1   1   1
  3T   1   1   1   1   1   1   1   1
  4T   1   1   0   0   0   0   1   1
  5T   1   1   0   0   0   0   0   0
  6T   0   0   0   0   1   0   0   0
  7T   0   0   1   1   0   0   0   0
  8T   0   0   0   0   0   0   1   1
  9T   1   1   0   0   0   0   0   0
 10T   1   1   1   1   1   1   1   1
 11T   0   0   0   0   0   1   1   1
 12T   1   1   1   1   1   1   1   1
 13T   1   1   1   1   1   1   1   1
 14T   1   1   1   1   1   1   1   1
 15T   0   0   1   1   1   1   1   1
 16T   1   1   1   1   1   1   0   0
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   0   0   0   0   0
 19T   0   0   0   0   0   1   0   0
 20T   0   0   1   1   1   1   1   1
 21T   0   0   0   1   1   1   0   0
 22T   1   1   1   1   1   1   0   0
 23T   1   1   1   1   1   1   1   1
 24T   0   0   0   0   0   0   1   1
 25T   0   0   0   0   0   0   1   1
