Number of Tool Switches: 16 

Time elapsed: 0.000047 
Tool Sequence:
      2J  3J  7J  6J  5J  4J  1J  8J
  1T   1   1   1   1   1   0   0   0
  2T   1   1   1   1   1   1   0   0
  3T   0   0   0   0   0   0   0   1
  4T   0   0   0   0   1   1   0   0
  5T   1   1   0   0   0   0   0   0
  6T   0   0   0   0   0   0   0   1
  7T   0   0   0   1   1   0   0   0
  8T   1   1   1   1   0   0   0   0
  9T   0   0   1   0   0   0   0   0
 10T   0   0   0   0   0   1   1   0
 11T   0   0   0   0   0   0   0   1
 12T   0   0   0   0   0   1   1   0
 13T   1   1   1   1   1   0   1   1
 14T   0   0   0   0   0   0   1   0
 15T   0   0   0   0   0   1   1   1
