Number of Tool Switches: 33 

Time elapsed: 0.000105 
Tool Sequence:
      3J  4J  5J  7J  2J  1J  6J  8J
  1T   1   1   0   0   0   1   1   1
  2T   1   0   0   0   0   0   1   1
  3T   0   0   0   0   0   1   1   1
  4T   1   1   0   0   0   1   1   1
  5T   1   1   1   1   1   1   1   1
  6T   1   1   1   1   0   0   0   0
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   0   0   1
  9T   0   0   1   1   1   1   1   1
 10T   1   1   1   1   1   1   1   1
 11T   1   1   1   1   1   0   0   1
 12T   1   1   0   0   1   1   1   1
 13T   1   1   1   1   1   1   1   1
 14T   1   1   1   1   1   1   1   1
 15T   1   1   1   1   1   1   1   1
 16T   1   1   1   1   1   1   1   1
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   1   1   1   0   1
 19T   0   0   1   1   1   1   1   1
 20T   0   0   1   1   1   1   1   0
 21T   0   1   1   1   1   1   1   0
 22T   1   1   1   1   1   1   1   0
 23T   1   1   1   1   1   0   0   1
 24T   1   1   1   1   1   1   1   1
 25T   1   1   1   1   1   1   1   0
