Number of Tool Switches: 19 

Time elapsed: 0.000070 
Tool Sequence:
      2J  5J  8J  1J  3J  6J  4J  7J
  1T   1   1   1   1   1   1   1   1
  2T   0   0   0   0   0   1   1   1
  3T   0   0   0   1   1   1   1   1
  4T   1   1   1   1   1   1   1   0
  5T   1   1   1   1   0   0   0   0
  6T   1   1   1   1   1   1   1   1
  7T   0   0   1   1   1   0   0   0
  8T   1   1   1   1   1   1   0   1
  9T   1   1   0   0   0   0   1   1
 10T   0   0   1   1   1   1   1   1
 11T   1   1   1   1   1   1   0   1
 12T   1   1   1   1   1   1   1   1
 13T   1   1   0   0   0   0   0   0
 14T   0   0   0   0   1   1   1   0
 15T   1   1   1   0   0   0   1   1
