Number of Tool Switches: 21 

Time elapsed: 0.000075 
Tool Sequence:
      3J  5J  7J  2J  8J  6J  4J  1J
  1T   1   1   1   1   1   1   1   1
  2T   0   0   0   0   0   1   1   1
  3T   1   1   1   1   1   1   1   1
  4T   1   1   1   1   1   0   0   0
  5T   0   0   0   0   0   0   1   1
  6T   1   1   1   1   1   1   1   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   0   0   0
  9T   1   1   1   1   1   1   1   1
 10T   0   0   0   0   1   1   1   1
 11T   0   0   0   0   0   1   1   1
 12T   1   1   1   1   0   0   0   0
 13T   1   1   1   1   1   1   1   1
 14T   1   1   1   1   1   1   1   1
 15T   1   1   1   1   1   1   1   1
 16T   1   1   1   1   1   1   0   0
 17T   1   1   1   1   1   1   1   1
 18T   0   0   0   0   0   1   1   1
 19T   1   1   1   1   1   0   0   1
 20T   1   1   1   1   1   1   1   0
