Number of Tool Switches: 26 

Time elapsed: 0.000115 
Tool Sequence:
      7J  3J  4J  1J  8J  2J  5J  6J
  1T   1   1   1   1   1   1   1   1
  2T   1   1   1   1   0   0   0   0
  3T   0   0   0   0   1   1   1   1
  4T   1   1   1   1   1   1   1   1
  5T   0   0   0   0   0   0   0   1
  6T   0   0   0   0   1   1   1   1
  7T   1   1   1   1   0   0   0   1
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   1   1   1   1
 10T   1   1   1   1   1   1   1   1
 11T   0   0   1   1   1   1   1   1
 12T   1   1   1   1   1   1   1   1
 13T   0   0   0   1   1   1   1   1
 14T   1   1   1   1   1   1   1   1
 15T   1   1   0   0   0   0   0   0
 16T   1   1   1   1   1   1   1   1
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   0   0   0   0   0
 19T   1   1   1   1   1   1   1   1
 20T   1   1   1   1   1   1   1   1
 21T   1   1   1   1   1   1   1   1
 22T   1   1   1   1   1   1   1   1
 23T   1   1   1   1   1   1   1   0
 24T   1   1   1   1   1   1   1   0
 25T   1   1   1   1   1   1   1   1
