Number of Tool Switches: 26 

Time elapsed: 0.000052 
Tool Sequence:
      2J  8J  7J  6J  5J  1J  3J  4J
  1T   0   0   0   0   1   1   1   1
  2T   0   0   0   0   1   1   0   0
  3T   1   1   1   0   0   0   0   0
  4T   0   0   0   1   0   0   0   0
  5T   0   0   1   0   0   0   0   0
  6T   1   0   0   0   0   0   0   0
  7T   0   0   0   0   0   0   0   1
  8T   0   0   0   0   0   0   1   0
  9T   0   0   1   0   0   0   0   0
 10T   0   0   0   0   1   1   0   0
 11T   0   0   0   1   0   0   0   0
 12T   0   0   0   1   0   0   0   0
 13T   1   1   0   0   0   0   0   0
 14T   0   0   0   0   0   1   1   0
 15T   0   0   0   0   0   0   0   1
 16T   0   0   0   1   0   0   0   0
 17T   0   0   0   0   1   0   0   0
 18T   1   1   0   0   0   0   0   0
 19T   0   0   0   0   0   1   0   0
 20T   1   1   1   1   0   0   1   0
 21T   0   0   1   0   0   0   0   0
 22T   0   0   0   0   0   0   0   1
 23T   0   0   0   0   0   0   1   1
 24T   0   0   0   0   1   0   0   0
 25T   0   1   0   0   0   0   0   0
