Number of Tool Switches: 35 

Time elapsed: 0.000105 
Tool Sequence:
      1J  7J  6J  8J  3J  5J  4J  2J
  1T   1   1   1   1   1   1   1   1
  2T   0   0   0   0   1   1   1   1
  3T   1   1   1   1   1   1   1   1
  4T   1   1   1   1   1   1   1   1
  5T   0   0   0   0   0   1   1   1
  6T   1   1   1   0   1   0   0   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   1   0   1   1
 10T   1   1   1   1   1   0   0   1
 11T   1   1   1   1   0   1   1   0
 12T   1   1   1   1   1   0   0   1
 13T   1   1   1   1   1   1   1   1
 14T   1   1   1   1   1   1   1   0
 15T   1   1   1   1   1   1   1   1
 16T   1   1   1   1   1   1   0   0
 17T   1   1   1   0   1   1   1   1
 18T   1   1   1   1   0   0   0   1
 19T   1   1   1   1   1   1   1   0
 20T   1   1   1   1   1   1   1   1
 21T   1   1   1   1   1   1   1   0
 22T   0   0   0   1   1   1   1   1
 23T   0   0   0   1   1   1   1   1
 24T   0   0   1   1   0   1   1   1
 25T   1   1   0   0   0   1   1   1
