Number of Tool Switches: 17 

Time elapsed: 0.000056 
Tool Sequence:
      7J  5J  2J  1J  3J  6J  8J  4J
  1T   0   0   0   0   1   1   1   1
  2T   1   1   0   0   0   0   0   0
  3T   0   0   0   1   0   0   0   1
  4T   1   1   1   0   0   0   0   0
  5T   0   0   0   0   1   1   0   0
  6T   0   0   0   0   0   0   1   1
  7T   0   0   0   0   0   0   0   1
  8T   0   0   0   0   1   0   0   0
  9T   0   0   0   0   0   1   1   0
 10T   0   0   1   1   1   0   0   0
 11T   1   1   0   0   0   0   0   0
 12T   1   1   1   1   1   1   1   0
 13T   1   1   1   1   0   0   0   0
 14T   0   0   0   0   0   0   0   1
 15T   0   0   1   1   0   1   1   0
