Number of Tool Switches: 17 

Time elapsed: 0.000060 
Tool Sequence:
      4J  6J  8J  7J  1J  5J  2J  3J
  1T   0   0   0   0   1   1   1   1
  2T   0   0   0   0   0   1   1   1
  3T   0   0   0   0   0   1   1   1
  4T   0   0   0   0   0   1   1   1
  5T   1   1   1   1   1   0   0   0
  6T   1   1   1   1   1   1   1   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   0   0   0   0
  9T   1   1   1   1   1   1   1   0
 10T   0   0   0   0   1   1   1   1
 11T   1   1   1   1   1   0   0   1
 12T   1   1   1   1   1   1   1   0
 13T   1   1   1   1   1   0   0   1
 14T   1   1   1   1   1   1   1   1
 15T   1   1   1   1   0   0   0   0
