Number of Tool Switches: 31 

Time elapsed: 0.000077 
Tool Sequence:
      3J  8J  7J  4J  5J  2J  6J  1J
  1T   1   1   1   1   1   0   0   0
  2T   0   0   0   0   0   1   1   1
  3T   0   0   0   0   0   0   1   1
  4T   1   1   1   1   0   0   0   1
  5T   1   1   1   1   1   1   1   0
  6T   1   1   1   1   1   1   1   1
  7T   1   1   1   1   0   0   0   1
  8T   1   1   1   1   1   1   1   0
  9T   0   0   0   0   0   1   0   0
 10T   0   0   0   0   0   0   1   1
 11T   0   0   0   1   1   1   1   0
 12T   0   0   0   0   1   1   0   0
 13T   1   1   1   1   1   0   1   1
 14T   1   1   1   1   0   0   0   1
 15T   0   0   0   0   1   1   1   1
 16T   1   1   1   1   1   1   1   1
 17T   0   0   0   0   0   0   0   1
 18T   1   1   1   1   1   1   0   0
 19T   0   0   0   0   0   1   1   1
 20T   0   0   0   0   1   1   0   0
 21T   1   1   1   1   1   1   1   0
 22T   1   1   1   0   0   0   0   1
 23T   1   1   1   1   1   1   1   1
 24T   1   1   1   1   1   1   1   1
 25T   1   1   1   1   1   0   1   0
