Number of Tool Switches: 24 

Time elapsed: 0.000052 
Tool Sequence:
      8J  2J  7J  5J  1J  6J  4J  3J
  1T   0   0   0   0   0   1   1   1
  2T   0   0   0   0   0   0   1   0
  3T   0   0   1   0   0   0   0   0
  4T   0   1   0   0   0   0   0   1
  5T   1   1   0   0   0   0   0   0
  6T   0   0   1   1   1   0   0   0
  7T   0   0   0   0   0   0   0   1
  8T   0   0   0   0   0   1   1   0
  9T   0   0   1   0   0   0   0   0
 10T   1   1   0   0   0   0   0   0
 11T   0   1   0   1   1   0   0   0
 12T   0   0   0   1   1   1   1   0
 13T   0   1   1   0   0   0   0   0
 14T   1   0   0   0   0   0   0   0
 15T   1   0   0   0   1   0   0   0
 16T   0   0   0   1   1   1   1   1
 17T   0   0   0   0   0   0   0   1
 18T   0   0   0   1   0   0   0   0
 19T   0   0   1   0   0   0   0   0
 20T   1   0   0   0   0   1   0   0
