Number of Tool Switches: 25 

Time elapsed: 0.004390 
Tool Sequence:
      5J  6J  3J  2J  1J  7J  8J  4J
  1T   1   1   1   1   1   1   1   1
  2T   1   1   1   1   1   1   1   1
  3T   0   0   0   0   0   1   1   1
  4T   1   1   1   1   1   1   1   1
  5T   1   1   1   1   1   1   1   1
  6T   0   0   0   0   0   0   0   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   1   1   1   1
 10T   1   1   1   1   1   1   1   1
 11T   0   0   0   0   0   0   0   1
 12T   1   1   1   1   1   1   1   1
 13T   0   0   0   0   0   1   1   1
 14T   1   1   1   1   1   1   1   1
 15T   0   0   0   0   1   1   1   1
 16T   1   1   1   1   1   1   1   1
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   1   1   0   0   0
 19T   1   1   1   1   1   1   1   1
 20T   1   1   1   1   0   0   0   0
 21T   1   1   1   1   1   1   1   0
 22T   1   1   1   1   1   1   1   1
 23T   1   1   1   1   1   1   1   0
 24T   1   1   1   1   1   1   1   1
 25T   1   1   1   1   1   0   0   0
