Number of Tool Switches: 23 

Time elapsed: 0.044967 
Tool Sequence:
      1J  7J  5J  6J  2J  3J  8J  4J
  1T   0   0   0   0   0   0   0   1
  2T   0   1   1   1   1   0   0   0
  3T   0   0   0   0   0   1   0   0
  4T   0   0   0   0   0   0   0   1
  5T   0   0   0   1   1   0   0   0
  6T   0   0   0   0   0   1   1   0
  7T   0   1   1   0   1   0   0   0
  8T   0   0   0   0   1   1   0   0
  9T   0   0   0   0   0   0   1   0
 10T   1   1   1   1   0   0   0   0
 11T   1   1   1   0   0   1   1   0
 12T   1   0   0   0   0   0   0   0
 13T   0   0   1   0   0   0   0   0
 14T   0   0   0   1   0   0   0   0
 15T   0   0   0   0   0   0   0   1
 16T   0   0   0   1   1   1   0   1
 17T   1   0   0   0   0   0   0   0
 18T   0   0   0   0   0   0   1   0
 19T   0   0   0   0   0   0   1   1
 20T   1   1   0   0   0   0   0   0
