Number of Tool Switches: 20 

Time elapsed: 0.003562 
Tool Sequence:
      3J  5J  4J  8J  6J  1J  2J  7J
  1T   1   1   1   1   1   1   1   1
  2T   0   0   0   0   0   1   1   1
  3T   0   0   0   0   0   0   1   1
  4T   1   1   1   1   1   0   0   0
  5T   0   0   0   0   0   1   1   1
  6T   1   1   1   1   0   0   0   0
  7T   1   1   1   1   0   0   0   0
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   0   0   0   0
 10T   1   1   1   0   0   0   0   0
 11T   1   1   1   1   1   1   1   1
 12T   0   0   0   0   0   1   0   0
 13T   0   0   0   0   1   1   1   1
 14T   0   0   0   0   0   0   1   1
 15T   0   0   0   0   1   0   0   0
 16T   0   0   0   0   1   0   0   0
 17T   0   0   0   0   1   1   1   1
 18T   0   0   0   1   1   1   0   0
 19T   1   1   1   1   0   0   0   0
 20T   1   1   1   1   1   1   1   1
