Number of Tool Switches: 19 

Time elapsed: 0.057663 
Tool Sequence:
      8J  2J  4J  6J  5J  3J  7J  1J
  1T   0   0   0   1   0   0   0   0
  2T   0   0   0   1   1   1   0   0
  3T   0   0   1   1   1   1   0   0
  4T   0   0   0   0   0   0   0   1
  5T   0   0   0   0   0   0   1   1
  6T   1   1   1   0   1   0   0   0
  7T   1   0   0   0   0   0   0   0
  8T   1   1   0   0   0   0   1   0
  9T   1   1   1   0   0   0   0   0
 10T   0   1   0   0   0   1   1   1
 11T   0   0   0   0   1   1   1   1
 12T   0   0   1   0   0   0   0   1
 13T   0   0   1   1   0   0   0   0
 14T   0   0   0   1   1   1   1   0
 15T   1   1   0   0   0   0   0   0
