Number of Tool Switches: 20 

Time elapsed: 0.005365 
Tool Sequence:
      7J  8J  2J  4J  6J  3J  1J  5J
  1T   0   0   0   1   1   1   1   1
  2T   0   0   0   1   1   1   1   1
  3T   1   1   1   1   0   0   0   0
  4T   0   0   1   1   1   1   1   1
  5T   1   1   1   0   0   0   0   0
  6T   1   1   1   1   1   1   1   1
  7T   0   0   0   0   0   1   1   1
  8T   0   0   0   1   1   0   0   0
  9T   1   1   1   0   0   0   0   0
 10T   1   1   1   0   0   0   0   0
 11T   0   0   1   1   1   1   1   1
 12T   0   0   0   0   1   1   1   1
 13T   1   1   1   0   0   0   0   0
 14T   1   1   0   0   0   0   0   0
 15T   1   1   1   1   1   1   1   1
 16T   0   0   0   1   1   1   1   1
 17T   0   0   0   0   0   1   1   0
 18T   0   0   0   0   0   0   0   1
 19T   1   1   0   0   0   0   0   0
 20T   1   1   1   1   1   0   0   0
