Number of Tool Switches: 21 

Time elapsed: 0.038027 
Tool Sequence:
      3J  2J  5J  7J  8J  1J  4J  6J
  1T   0   0   0   0   1   1   1   1
  2T   0   0   0   0   0   0   0   1
  3T   1   1   0   0   0   0   0   0
  4T   1   1   0   0   0   0   0   0
  5T   1   0   0   0   0   0   0   0
  6T   1   1   1   1   1   1   1   1
  7T   1   1   1   1   1   1   1   1
  8T   1   1   1   1   1   1   1   1
  9T   1   1   1   1   1   1   1   1
 10T   1   1   1   1   1   1   1   1
 11T   0   0   1   0   0   0   0   0
 12T   0   0   1   1   1   0   0   0
 13T   0   0   0   0   0   0   1   1
 14T   0   0   0   0   0   1   0   0
 15T   0   0   0   0   0   1   1   1
 16T   0   0   0   1   1   0   0   0
 17T   1   1   0   1   0   0   0   0
 18T   0   1   1   0   0   0   0   0
 19T   1   1   1   1   1   1   1   1
 20T   0   0   1   1   1   1   1   0
