Number of Tool Switches: 16 

Time elapsed: 0.042839 
Tool Sequence:
      5J  4J  2J  3J  6J  1J  7J  8J
  1T   1   1   1   1   1   1   1   1
  2T   0   0   0   1   1   1   1   1
  3T   1   1   1   0   0   0   1   1
  4T   0   0   0   1   1   1   0   0
  5T   0   0   0   0   1   1   0   0
  6T   0   0   1   1   1   0   0   0
  7T   1   0   0   0   0   0   0   0
  8T   1   0   0   0   0   0   0   0
  9T   0   0   0   0   0   0   0   1
 10T   0   0   0   0   0   0   1   0
 11T   0   0   0   0   0   1   1   0
 12T   1   1   1   1   0   0   0   0
 13T   0   1   0   0   0   0   0   0
 14T   0   1   1   0   0   0   0   0
 15T   0   0   0   0   0   0   0   1
