Number of Tool Switches: 28 

Time elapsed: 0.196640 
Tool Sequence:
      4J  3J  2J  1J  5J  6J  8J  7J
  1T   0   0   0   0   0   1   1   1
  2T   1   1   0   0   0   0   0   0
  3T   1   1   1   1   1   1   1   1
  4T   1   1   0   0   0   0   1   1
  5T   1   1   0   0   0   1   1   1
  6T   0   0   1   1   1   1   1   1
  7T   0   0   1   1   1   1   1   1
  8T   0   0   1   1   0   0   0   0
  9T   0   0   0   0   0   0   0   1
 10T   0   0   0   0   1   1   1   1
 11T   1   1   1   1   1   1   1   1
 12T   0   0   0   0   0   0   1   1
 13T   1   1   1   0   0   0   0   0
 14T   1   1   0   0   1   1   1   1
 15T   0   0   0   1   1   1   1   1
 16T   1   1   1   1   1   1   1   1
 17T   1   1   1   1   1   1   1   1
 18T   1   1   1   1   1   1   1   0
 19T   0   0   1   1   1   1   0   0
 20T   1   1   1   1   0   0   0   0
 21T   1   1   1   1   1   0   0   0
 22T   1   1   1   1   0   0   0   0
 23T   1   1   1   1   1   0   0   0
 24T   1   1   1   1   1   1   0   0
 25T   0   0   0   0   1   1   1   1
